Country,ISO3 Code,Date,Price (EUR/MWhe)
Lithuania,LTU,2016-02-22,25.58
Germany,DEU,2016-02-22,20.14
Italy,ITA,2016-02-22,36.81
Hungary,HUN,2016-02-22,19.03
Greece,GRC,2016-02-22,44.48
France,FRA,2016-02-22,22.71
Finland,FIN,2016-02-22,20.01
Estonia,EST,2016-02-22,25.54
Denmark,DNK,2016-02-22,15.81
Czechia,CZE,2016-02-22,18.95
Belgium,BEL,2016-02-22,23.51
Austria,AUT,2016-02-22,20.14
Netherlands,NLD,2016-02-22,25.15
Latvia,LVA,2016-02-22,25.58
Luxembourg,LUX,2016-02-22,20.14
Austria,AUT,2016-02-23,24.53
Czechia,CZE,2016-02-23,23.51
EU,EU,2016-02-23,27.000833333333333
Belgium,BEL,2016-02-23,29.25
Switzerland,CHE,2016-02-23,33.44
Sweden,SWE,2016-02-23,19.78
Spain,ESP,2016-02-23,32.84
Slovenia,SVN,2016-02-23,24.61
Slovakia,SVK,2016-02-23,23.51
Romania,ROU,2016-02-23,24.59
Portugal,PRT,2016-02-23,32.84
Poland,POL,2016-02-23,34.72
Norway,NOR,2016-02-23,19.73
Finland,FIN,2016-02-23,20.74
Luxembourg,LUX,2016-02-23,24.53
Lithuania,LTU,2016-02-23,24.57
Latvia,LVA,2016-02-23,24.57
Italy,ITA,2016-02-23,35.95
Hungary,HUN,2016-02-23,24.43
Greece,GRC,2016-02-23,44.31
Germany,DEU,2016-02-23,24.53
France,FRA,2016-02-23,30.06
Estonia,EST,2016-02-23,24.57
Netherlands,NLD,2016-02-23,26.71
Denmark,DNK,2016-02-23,19.7
Portugal,PRT,2016-02-24,30.23
Romania,ROU,2016-02-24,24.75
Slovakia,SVK,2016-02-24,24.43
Slovenia,SVN,2016-02-24,26.62
EU,EU,2016-02-24,27.866249999999997
Sweden,SWE,2016-02-24,20.06
Switzerland,CHE,2016-02-24,33.36
Poland,POL,2016-02-24,35.54
Spain,ESP,2016-02-24,30.23
Norway,NOR,2016-02-24,20.03
Netherlands,NLD,2016-02-24,27.57
Czechia,CZE,2016-02-24,24.43
Austria,AUT,2016-02-24,24.2
Belgium,BEL,2016-02-24,29.19
Luxembourg,LUX,2016-02-24,24.2
Denmark,DNK,2016-02-24,19.96
Estonia,EST,2016-02-24,28.25
France,FRA,2016-02-24,29.65
Finland,FIN,2016-02-24,28.25
Greece,GRC,2016-02-24,44.87
Hungary,HUN,2016-02-24,25.76
Italy,ITA,2016-02-24,36.35
Latvia,LVA,2016-02-24,28.33
Lithuania,LTU,2016-02-24,28.33
Germany,DEU,2016-02-24,24.2
Romania,ROU,2016-02-25,29.05
Poland,POL,2016-02-25,36.45
Slovakia,SVK,2016-02-25,27.68
Norway,NOR,2016-02-25,23.77
Spain,ESP,2016-02-25,26.98
Sweden,SWE,2016-02-25,25.84
EU,EU,2016-02-25,29.572916666666668
Slovenia,SVN,2016-02-25,27.54
Netherlands,NLD,2016-02-25,27.92
Switzerland,CHE,2016-02-25,33.46
Lithuania,LTU,2016-02-25,29.58
Austria,AUT,2016-02-25,27.78
Belgium,BEL,2016-02-25,28.76
Czechia,CZE,2016-02-25,27.68
Luxembourg,LUX,2016-02-25,27.78
Denmark,DNK,2016-02-25,25.45
Estonia,EST,2016-02-25,29.57
Portugal,PRT,2016-02-25,26.98
France,FRA,2016-02-25,29.62
Germany,DEU,2016-02-25,27.78
Latvia,LVA,2016-02-25,29.58
Italy,ITA,2016-02-25,37.1
Hungary,HUN,2016-02-25,29.46
Finland,FIN,2016-02-25,29.5
Greece,GRC,2016-02-25,44.44
EU,EU,2016-02-26,28.8175
Switzerland,CHE,2016-02-26,32.88
Spain,ESP,2016-02-26,24.67
Slovenia,SVN,2016-02-26,29.23
Slovakia,SVK,2016-02-26,27.33
Romania,ROU,2016-02-26,28.44
Portugal,PRT,2016-02-26,24.11
Poland,POL,2016-02-26,34.35
Norway,NOR,2016-02-26,22.28
Sweden,SWE,2016-02-26,22.88
Luxembourg,LUX,2016-02-26,28.05
Netherlands,NLD,2016-02-26,28.15
Denmark,DNK,2016-02-26,23.07
Czechia,CZE,2016-02-26,27.33
Belgium,BEL,2016-02-26,28.15
Austria,AUT,2016-02-26,28.05
Finland,FIN,2016-02-26,28.35
Estonia,EST,2016-02-26,28.76
Germany,DEU,2016-02-26,28.05
Greece,GRC,2016-02-26,45.96
Hungary,HUN,2016-02-26,28.4
Italy,ITA,2016-02-26,37.44
Latvia,LVA,2016-02-26,28.77
Lithuania,LTU,2016-02-26,28.77
France,FRA,2016-02-26,28.15
Portugal,PRT,2016-02-27,5.85
EU,EU,2016-02-27,23.538750000000004
Switzerland,CHE,2016-02-27,29.8
Sweden,SWE,2016-02-27,19.55
Spain,ESP,2016-02-27,5.85
Slovenia,SVN,2016-02-27,22.51
Slovakia,SVK,2016-02-27,22.39
Romania,ROU,2016-02-27,23.86
Poland,POL,2016-02-27,32.59
Latvia,LVA,2016-02-27,26.42
Netherlands,NLD,2016-02-27,23.08
Luxembourg,LUX,2016-02-27,22.71
Lithuania,LTU,2016-02-27,26.42
Italy,ITA,2016-02-27,34.05
Hungary,HUN,2016-02-27,23.83
Greece,GRC,2016-02-27,44.7
Germany,DEU,2016-02-27,22.71
France,FRA,2016-02-27,22.96
Finland,FIN,2016-02-27,21.95
Estonia,EST,2016-02-27,26.42
Denmark,DNK,2016-02-27,19.6
Belgium,BEL,2016-02-27,23.07
Austria,AUT,2016-02-27,22.71
Norway,NOR,2016-02-27,19.51
Czechia,CZE,2016-02-27,22.39
EU,EU,2016-02-28,20.096666666666668
Italy,ITA,2016-02-28,27.68
Norway,NOR,2016-02-28,18.92
Switzerland,CHE,2016-02-28,18.65
Luxembourg,LUX,2016-02-28,18.3
Lithuania,LTU,2016-02-28,26.13
Latvia,LVA,2016-02-28,26.13
Sweden,SWE,2016-02-28,18.97
Hungary,HUN,2016-02-28,16.69
Germany,DEU,2016-02-28,18.3
France,FRA,2016-02-28,18.38
Finland,FIN,2016-02-28,19.92
Estonia,EST,2016-02-28,26.13
Denmark,DNK,2016-02-28,19.03
Greece,GRC,2016-02-28,40.34
Belgium,BEL,2016-02-28,18.48
Czechia,CZE,2016-02-28,16.68
Romania,ROU,2016-02-28,16.69
Slovakia,SVK,2016-02-28,16.68
Slovenia,SVN,2016-02-28,18.2
Spain,ESP,2016-02-28,6.92
Portugal,PRT,2016-02-28,6.92
Poland,POL,2016-02-28,30.9
Austria,AUT,2016-02-28,18.3
Netherlands,NLD,2016-02-28,18.98
Luxembourg,LUX,2016-02-29,24.08
Switzerland,CHE,2016-02-29,30.96
Sweden,SWE,2016-02-29,22.41
Spain,ESP,2016-02-29,21.58
Slovenia,SVN,2016-02-29,27.3
Slovakia,SVK,2016-02-29,23.55
Romania,ROU,2016-02-29,23.14
Portugal,PRT,2016-02-29,21.58
Poland,POL,2016-02-29,31.62
Norway,NOR,2016-02-29,22.1
Netherlands,NLD,2016-02-29,24.86
Lithuania,LTU,2016-02-29,30.39
Finland,FIN,2016-02-29,30.28
Italy,ITA,2016-02-29,33.7
Latvia,LVA,2016-02-29,30.39
Austria,AUT,2016-02-29,24.08
Belgium,BEL,2016-02-29,27.87
Czechia,CZE,2016-02-29,23.55
Denmark,DNK,2016-02-29,22.64
EU,EU,2016-02-29,26.950833333333335
France,FRA,2016-02-29,27.97
Germany,DEU,2016-02-29,24.08
Greece,GRC,2016-02-29,44.71
Hungary,HUN,2016-02-29,23.59
Estonia,EST,2016-02-29,30.39
Luxembourg,LUX,2016-03-01,24.5
Netherlands,NLD,2016-03-01,25.88
Norway,NOR,2016-03-01,19.85
Poland,POL,2016-03-01,34.95
Portugal,PRT,2016-03-01,29.39
Slovenia,SVN,2016-03-01,26.13
Slovakia,SVK,2016-03-01,23.43
Spain,ESP,2016-03-01,29.39
Sweden,SWE,2016-03-01,20.03
Switzerland,CHE,2016-03-01,33.39
Romania,ROU,2016-03-01,25.7
Lithuania,LTU,2016-03-01,28.46
Latvia,LVA,2016-03-01,28.46
Italy,ITA,2016-03-01,34.8
Hungary,HUN,2016-03-01,23.45
Greece,GRC,2016-03-01,45.18
Germany,DEU,2016-03-01,24.5
France,FRA,2016-03-01,31.21
Finland,FIN,2016-03-01,28.25
Estonia,EST,2016-03-01,28.25
Denmark,DNK,2016-03-01,20.05
Czechia,CZE,2016-03-01,23.43
Belgium,BEL,2016-03-01,30.9
Austria,AUT,2016-03-01,24.5
EU,EU,2016-03-01,27.67
Norway,NOR,2016-03-02,21.93
Poland,POL,2016-03-02,34.6
Portugal,PRT,2016-03-02,22.96
Slovakia,SVK,2016-03-02,23.42
EU,EU,2016-03-02,27.480833333333333
Spain,ESP,2016-03-02,22.96
Sweden,SWE,2016-03-02,22.2
Switzerland,CHE,2016-03-02,33.0
Netherlands,NLD,2016-03-02,26.68
Slovenia,SVN,2016-03-02,24.38
Luxembourg,LUX,2016-03-02,24.44
Romania,ROU,2016-03-02,28.57
Latvia,LVA,2016-03-02,30.02
Lithuania,LTU,2016-03-02,30.02
Belgium,BEL,2016-03-02,26.8
Austria,AUT,2016-03-02,24.44
Denmark,DNK,2016-03-02,22.43
Estonia,EST,2016-03-02,29.86
Finland,FIN,2016-03-02,29.63
Czechia,CZE,2016-03-02,23.42
Germany,DEU,2016-03-02,24.44
Greece,GRC,2016-03-02,47.99
Hungary,HUN,2016-03-02,24.02
Italy,ITA,2016-03-02,34.91
France,FRA,2016-03-02,26.42
Slovenia,SVN,2016-03-03,30.69
Lithuania,LTU,2016-03-03,30.82
Slovakia,SVK,2016-03-03,28.36
Portugal,PRT,2016-03-03,25.83
Poland,POL,2016-03-03,37.34
Norway,NOR,2016-03-03,22.42
Netherlands,NLD,2016-03-03,28.54
Luxembourg,LUX,2016-03-03,28.28
Latvia,LVA,2016-03-03,30.82
France,FRA,2016-03-03,29.51
Hungary,HUN,2016-03-03,28.5
Greece,GRC,2016-03-03,40.42
Germany,DEU,2016-03-03,28.28
Finland,FIN,2016-03-03,30.6
Estonia,EST,2016-03-03,30.82
Denmark,DNK,2016-03-03,24.1
Czechia,CZE,2016-03-03,28.36
Belgium,BEL,2016-03-03,29.45
Austria,AUT,2016-03-03,28.28
Spain,ESP,2016-03-03,25.84
Italy,ITA,2016-03-03,32.8
Sweden,SWE,2016-03-03,23.18
Romania,ROU,2016-03-03,28.54
EU,EU,2016-03-03,29.348333333333333
Switzerland,CHE,2016-03-03,32.58
Austria,AUT,2016-03-04,24.76
EU,EU,2016-03-04,27.843333333333334
Switzerland,CHE,2016-03-04,32.57
Sweden,SWE,2016-03-04,22.27
Spain,ESP,2016-03-04,19.15
Slovenia,SVN,2016-03-04,22.48
Slovakia,SVK,2016-03-04,24.37
Romania,ROU,2016-03-04,27.0
Portugal,PRT,2016-03-04,19.15
Poland,POL,2016-03-04,38.96
Norway,NOR,2016-03-04,22.18
Germany,DEU,2016-03-04,24.76
Luxembourg,LUX,2016-03-04,24.76
Belgium,BEL,2016-03-04,30.43
Denmark,DNK,2016-03-04,21.97
Netherlands,NLD,2016-03-04,27.52
Estonia,EST,2016-03-04,30.79
Finland,FIN,2016-03-04,30.79
Czechia,CZE,2016-03-04,24.37
Greece,GRC,2016-03-04,46.54
Hungary,HUN,2016-03-04,26.09
Italy,ITA,2016-03-04,35.79
Latvia,LVA,2016-03-04,30.79
Lithuania,LTU,2016-03-04,30.79
France,FRA,2016-03-04,29.96
Poland,POL,2016-03-05,30.01
EU,EU,2016-03-05,23.84958333333333
Switzerland,CHE,2016-03-05,29.01
Sweden,SWE,2016-03-05,20.11
Spain,ESP,2016-03-05,11.07
Slovenia,SVN,2016-03-05,24.63
Slovakia,SVK,2016-03-05,22.05
Romania,ROU,2016-03-05,22.11
Portugal,PRT,2016-03-05,10.68
Norway,NOR,2016-03-05,20.11
Netherlands,NLD,2016-03-05,24.75
Luxembourg,LUX,2016-03-05,23.19
Austria,AUT,2016-03-05,23.19
Belgium,BEL,2016-03-05,24.18
Czechia,CZE,2016-03-05,22.05
Estonia,EST,2016-03-05,26.55
Finland,FIN,2016-03-05,20.94
France,FRA,2016-03-05,23.84
Denmark,DNK,2016-03-05,20.11
Greece,GRC,2016-03-05,40.91
Hungary,HUN,2016-03-05,22.14
Italy,ITA,2016-03-05,34.47
Latvia,LVA,2016-03-05,26.55
Lithuania,LTU,2016-03-05,26.55
Germany,DEU,2016-03-05,23.19
EU,EU,2016-03-06,21.630416666666665
Poland,POL,2016-03-06,26.45
Switzerland,CHE,2016-03-06,21.75
Sweden,SWE,2016-03-06,19.79
Spain,ESP,2016-03-06,13.52
Slovenia,SVN,2016-03-06,22.57
Slovakia,SVK,2016-03-06,16.68
Romania,ROU,2016-03-06,13.82
Portugal,PRT,2016-03-06,13.28
Norway,NOR,2016-03-06,19.79
Latvia,LVA,2016-03-06,25.21
Luxembourg,LUX,2016-03-06,21.39
Austria,AUT,2016-03-06,21.39
Belgium,BEL,2016-03-06,21.81
Czechia,CZE,2016-03-06,16.68
Denmark,DNK,2016-03-06,19.79
Netherlands,NLD,2016-03-06,21.81
Finland,FIN,2016-03-06,19.79
Estonia,EST,2016-03-06,25.11
Lithuania,LTU,2016-03-06,25.21
Italy,ITA,2016-03-06,34.73
Hungary,HUN,2016-03-06,16.68
Greece,GRC,2016-03-06,38.68
Germany,DEU,2016-03-06,21.39
France,FRA,2016-03-06,21.81
Austria,AUT,2016-03-07,29.44
EU,EU,2016-03-07,29.327083333333334
Switzerland,CHE,2016-03-07,34.77
Sweden,SWE,2016-03-07,23.61
Spain,ESP,2016-03-07,25.19
Slovenia,SVN,2016-03-07,32.97
Slovakia,SVK,2016-03-07,28.9
Romania,ROU,2016-03-07,26.65
Portugal,PRT,2016-03-07,22.19
Poland,POL,2016-03-07,34.66
Norway,NOR,2016-03-07,23.31
Luxembourg,LUX,2016-03-07,29.44
Lithuania,LTU,2016-03-07,28.49
Italy,ITA,2016-03-07,37.96
Hungary,HUN,2016-03-07,28.9
Greece,GRC,2016-03-07,40.07
Germany,DEU,2016-03-07,29.44
France,FRA,2016-03-07,32.86
Finland,FIN,2016-03-07,23.53
Estonia,EST,2016-03-07,28.49
Denmark,DNK,2016-03-07,23.7
Czechia,CZE,2016-03-07,28.9
Belgium,BEL,2016-03-07,32.11
Netherlands,NLD,2016-03-07,29.78
Latvia,LVA,2016-03-07,28.49
EU,EU,2016-03-08,30.14125
Sweden,SWE,2016-03-08,25.67
Austria,AUT,2016-03-08,28.42
Spain,ESP,2016-03-08,30.23
Slovenia,SVN,2016-03-08,26.63
Slovakia,SVK,2016-03-08,28.15
Romania,ROU,2016-03-08,28.66
Portugal,PRT,2016-03-08,30.19
Poland,POL,2016-03-08,36.4
Norway,NOR,2016-03-08,24.89
Netherlands,NLD,2016-03-08,28.49
Luxembourg,LUX,2016-03-08,28.42
Lithuania,LTU,2016-03-08,29.33
Latvia,LVA,2016-03-08,29.33
Italy,ITA,2016-03-08,39.23
Hungary,HUN,2016-03-08,28.62
Greece,GRC,2016-03-08,44.38
Germany,DEU,2016-03-08,28.42
France,FRA,2016-03-08,32.3
Finland,FIN,2016-03-08,25.62
Estonia,EST,2016-03-08,29.33
Denmark,DNK,2016-03-08,25.74
Czechia,CZE,2016-03-08,28.15
Belgium,BEL,2016-03-08,30.96
Switzerland,CHE,2016-03-08,35.83
EU,EU,2016-03-09,28.352500000000003
Estonia,EST,2016-03-09,33.61
Portugal,PRT,2016-03-09,20.88
Switzerland,CHE,2016-03-09,35.58
Sweden,SWE,2016-03-09,22.96
Spain,ESP,2016-03-09,21.07
Slovenia,SVN,2016-03-09,23.26
Slovakia,SVK,2016-03-09,24.96
Romania,ROU,2016-03-09,26.63
Poland,POL,2016-03-09,36.57
Norway,NOR,2016-03-09,22.6
Netherlands,NLD,2016-03-09,26.15
Lithuania,LTU,2016-03-09,33.61
Luxembourg,LUX,2016-03-09,25.58
Italy,ITA,2016-03-09,38.0
Hungary,HUN,2016-03-09,25.17
Greece,GRC,2016-03-09,41.94
Germany,DEU,2016-03-09,25.58
France,FRA,2016-03-09,28.18
Finland,FIN,2016-03-09,33.1
Denmark,DNK,2016-03-09,23.08
Czechia,CZE,2016-03-09,24.96
Belgium,BEL,2016-03-09,27.8
Austria,AUT,2016-03-09,25.58
Latvia,LVA,2016-03-09,33.61
Romania,ROU,2016-03-10,26.41
Norway,NOR,2016-03-10,23.42
Poland,POL,2016-03-10,34.95
Portugal,PRT,2016-03-10,20.95
Slovakia,SVK,2016-03-10,26.88
France,FRA,2016-03-10,31.3
Spain,ESP,2016-03-10,20.95
Sweden,SWE,2016-03-10,23.86
Switzerland,CHE,2016-03-10,34.35
EU,EU,2016-03-10,29.011666666666667
Netherlands,NLD,2016-03-10,27.61
Slovenia,SVN,2016-03-10,30.68
Luxembourg,LUX,2016-03-10,26.25
Czechia,CZE,2016-03-10,26.88
Latvia,LVA,2016-03-10,32.89
Italy,ITA,2016-03-10,40.04
Hungary,HUN,2016-03-10,26.61
Greece,GRC,2016-03-10,36.55
Germany,DEU,2016-03-10,26.25
Finland,FIN,2016-03-10,32.42
Estonia,EST,2016-03-10,32.89
Denmark,DNK,2016-03-10,23.86
Belgium,BEL,2016-03-10,31.14
Austria,AUT,2016-03-10,26.25
Lithuania,LTU,2016-03-10,32.89
Norway,NOR,2016-03-11,24.55
Romania,ROU,2016-03-11,27.05
Poland,POL,2016-03-11,34.79
Portugal,PRT,2016-03-11,30.42
Slovakia,SVK,2016-03-11,26.82
France,FRA,2016-03-11,29.68
Spain,ESP,2016-03-11,30.87
Sweden,SWE,2016-03-11,26.84
Switzerland,CHE,2016-03-11,33.49
EU,EU,2016-03-11,29.984166666666667
Netherlands,NLD,2016-03-11,28.51
Slovenia,SVN,2016-03-11,27.07
Luxembourg,LUX,2016-03-11,28.21
Czechia,CZE,2016-03-11,26.82
Latvia,LVA,2016-03-11,32.05
Italy,ITA,2016-03-11,36.71
Hungary,HUN,2016-03-11,27.02
Greece,GRC,2016-03-11,39.94
Germany,DEU,2016-03-11,28.21
Finland,FIN,2016-03-11,31.83
Estonia,EST,2016-03-11,32.05
Denmark,DNK,2016-03-11,26.84
Austria,AUT,2016-03-11,28.21
Belgium,BEL,2016-03-11,29.59
Lithuania,LTU,2016-03-11,32.05
Norway,NOR,2016-03-12,22.37
Poland,POL,2016-03-12,32.11
Portugal,PRT,2016-03-12,28.12
Romania,ROU,2016-03-12,25.59
Switzerland,CHE,2016-03-12,25.54
Slovenia,SVN,2016-03-12,26.02
Spain,ESP,2016-03-12,28.12
Sweden,SWE,2016-03-12,23.1
Netherlands,NLD,2016-03-12,27.71
EU,EU,2016-03-12,26.927083333333332
Slovakia,SVK,2016-03-12,24.53
Luxembourg,LUX,2016-03-12,27.71
Hungary,HUN,2016-03-12,25.62
Latvia,LVA,2016-03-12,24.72
Italy,ITA,2016-03-12,34.63
Greece,GRC,2016-03-12,39.35
Germany,DEU,2016-03-12,27.71
France,FRA,2016-03-12,27.71
Finland,FIN,2016-03-12,23.1
Estonia,EST,2016-03-12,24.72
Denmark,DNK,2016-03-12,23.1
Czechia,CZE,2016-03-12,24.53
Belgium,BEL,2016-03-12,27.71
Austria,AUT,2016-03-12,27.71
Lithuania,LTU,2016-03-12,24.72
Romania,ROU,2016-03-13,18.29
Poland,POL,2016-03-13,28.06
Portugal,PRT,2016-03-13,24.21
Slovenia,SVN,2016-03-13,21.4
Slovakia,SVK,2016-03-13,20.78
Sweden,SWE,2016-03-13,21.83
Switzerland,CHE,2016-03-13,24.85
EU,EU,2016-03-13,23.65416666666667
Norway,NOR,2016-03-13,21.45
Spain,ESP,2016-03-13,24.0
Netherlands,NLD,2016-03-13,23.05
Germany,DEU,2016-03-13,22.75
Lithuania,LTU,2016-03-13,23.19
Denmark,DNK,2016-03-13,21.84
Czechia,CZE,2016-03-13,20.78
Estonia,EST,2016-03-13,23.19
Finland,FIN,2016-03-13,21.83
France,FRA,2016-03-13,22.61
Luxembourg,LUX,2016-03-13,22.75
Austria,AUT,2016-03-13,22.75
Greece,GRC,2016-03-13,41.13
Hungary,HUN,2016-03-13,20.89
Latvia,LVA,2016-03-13,23.19
Italy,ITA,2016-03-13,30.41
Belgium,BEL,2016-03-13,22.47
EU,EU,2016-03-14,29.417083333333334
Switzerland,CHE,2016-03-14,32.51
Sweden,SWE,2016-03-14,23.12
Spain,ESP,2016-03-14,37.22
Slovenia,SVN,2016-03-14,29.84
Slovakia,SVK,2016-03-14,26.4
Romania,ROU,2016-03-14,19.8
Poland,POL,2016-03-14,35.82
Norway,NOR,2016-03-14,22.15
Netherlands,NLD,2016-03-14,27.52
Portugal,PRT,2016-03-14,37.14
Lithuania,LTU,2016-03-14,32.11
Austria,AUT,2016-03-14,27.4
Czechia,CZE,2016-03-14,26.4
Denmark,DNK,2016-03-14,23.8
Estonia,EST,2016-03-14,32.11
Finland,FIN,2016-03-14,32.11
Belgium,BEL,2016-03-14,27.94
Germany,DEU,2016-03-14,27.4
France,FRA,2016-03-14,27.97
Latvia,LVA,2016-03-14,32.11
Luxembourg,LUX,2016-03-14,27.4
Hungary,HUN,2016-03-14,26.48
Greece,GRC,2016-03-14,36.73
Italy,ITA,2016-03-14,34.53
Norway,NOR,2016-03-15,21.94
EU,EU,2016-03-15,30.97666666666667
Switzerland,CHE,2016-03-15,33.69
Spain,ESP,2016-03-15,41.49
Slovenia,SVN,2016-03-15,34.36
Slovakia,SVK,2016-03-15,26.8
Romania,ROU,2016-03-15,35.9
Portugal,PRT,2016-03-15,41.49
Poland,POL,2016-03-15,31.47
Sweden,SWE,2016-03-15,22.93
Netherlands,NLD,2016-03-15,27.9
Lithuania,LTU,2016-03-15,29.65
Denmark,DNK,2016-03-15,23.46
Belgium,BEL,2016-03-15,29.54
Austria,AUT,2016-03-15,27.15
Estonia,EST,2016-03-15,29.65
Finland,FIN,2016-03-15,29.09
Czechia,CZE,2016-03-15,26.8
Germany,DEU,2016-03-15,27.15
France,FRA,2016-03-15,29.61
Latvia,LVA,2016-03-15,29.65
Luxembourg,LUX,2016-03-15,27.15
Hungary,HUN,2016-03-15,33.42
Greece,GRC,2016-03-15,42.68
Italy,ITA,2016-03-15,40.47
Norway,NOR,2016-03-16,21.65
EU,EU,2016-03-16,30.23875
Switzerland,CHE,2016-03-16,34.58
Spain,ESP,2016-03-16,35.4
Slovenia,SVN,2016-03-16,37.72
Slovakia,SVK,2016-03-16,25.27
Romania,ROU,2016-03-16,35.55
Portugal,PRT,2016-03-16,35.62
Poland,POL,2016-03-16,36.08
Sweden,SWE,2016-03-16,22.26
Netherlands,NLD,2016-03-16,26.52
Lithuania,LTU,2016-03-16,28.25
Austria,AUT,2016-03-16,25.49
Luxembourg,LUX,2016-03-16,25.49
Czechia,CZE,2016-03-16,25.27
Denmark,DNK,2016-03-16,22.91
Estonia,EST,2016-03-16,28.25
Finland,FIN,2016-03-16,26.56
Belgium,BEL,2016-03-16,28.6
Germany,DEU,2016-03-16,25.49
Greece,GRC,2016-03-16,44.08
Hungary,HUN,2016-03-16,35.58
Italy,ITA,2016-03-16,42.18
Latvia,LVA,2016-03-16,28.25
France,FRA,2016-03-16,28.68
Portugal,PRT,2016-03-17,41.59
EU,EU,2016-03-17,30.647499999999997
Switzerland,CHE,2016-03-17,34.59
Sweden,SWE,2016-03-17,22.42
Spain,ESP,2016-03-17,41.59
Slovenia,SVN,2016-03-17,31.71
Slovakia,SVK,2016-03-17,27.11
Romania,ROU,2016-03-17,35.12
Poland,POL,2016-03-17,34.76
Denmark,DNK,2016-03-17,22.74
Netherlands,NLD,2016-03-17,29.45
Austria,AUT,2016-03-17,27.52
Belgium,BEL,2016-03-17,30.59
Norway,NOR,2016-03-17,21.87
Estonia,EST,2016-03-17,27.38
Finland,FIN,2016-03-17,24.1
France,FRA,2016-03-17,30.26
Czechia,CZE,2016-03-17,27.11
Greece,GRC,2016-03-17,43.92
Hungary,HUN,2016-03-17,35.16
Italy,ITA,2016-03-17,36.75
Latvia,LVA,2016-03-17,27.38
Lithuania,LTU,2016-03-17,27.38
Luxembourg,LUX,2016-03-17,27.52
Germany,DEU,2016-03-17,27.52
Romania,ROU,2016-03-18,27.88
EU,EU,2016-03-18,29.967916666666667
Switzerland,CHE,2016-03-18,32.42
Sweden,SWE,2016-03-18,21.88
Spain,ESP,2016-03-18,43.62
Slovenia,SVN,2016-03-18,27.68
Slovakia,SVK,2016-03-18,25.45
Portugal,PRT,2016-03-18,43.5
Austria,AUT,2016-03-18,25.37
Norway,NOR,2016-03-18,21.66
Poland,POL,2016-03-18,32.77
Greece,GRC,2016-03-18,45.86
Germany,DEU,2016-03-18,25.37
France,FRA,2016-03-18,31.3
Estonia,EST,2016-03-18,29.2
Denmark,DNK,2016-03-18,21.98
Czechia,CZE,2016-03-18,25.45
Finland,FIN,2016-03-18,29.2
Hungary,HUN,2016-03-18,27.88
Italy,ITA,2016-03-18,37.37
Latvia,LVA,2016-03-18,29.2
Lithuania,LTU,2016-03-18,29.2
Luxembourg,LUX,2016-03-18,25.37
Netherlands,NLD,2016-03-18,28.12
Belgium,BEL,2016-03-18,31.5
Romania,ROU,2016-03-19,25.15
EU,EU,2016-03-19,26.542083333333334
Switzerland,CHE,2016-03-19,26.61
Sweden,SWE,2016-03-19,21.41
Spain,ESP,2016-03-19,37.51
Slovenia,SVN,2016-03-19,26.22
Slovakia,SVK,2016-03-19,23.46
Portugal,PRT,2016-03-19,37.51
Poland,POL,2016-03-19,29.63
Norway,NOR,2016-03-19,21.38
Austria,AUT,2016-03-19,24.31
Belgium,BEL,2016-03-19,27.06
Czechia,CZE,2016-03-19,23.4
Denmark,DNK,2016-03-19,21.35
Estonia,EST,2016-03-19,22.46
France,FRA,2016-03-19,26.82
Germany,DEU,2016-03-19,24.31
Finland,FIN,2016-03-19,21.56
Hungary,HUN,2016-03-19,24.63
Italy,ITA,2016-03-19,33.39
Latvia,LVA,2016-03-19,22.46
Lithuania,LTU,2016-03-19,22.46
Luxembourg,LUX,2016-03-19,24.31
Netherlands,NLD,2016-03-19,25.63
Greece,GRC,2016-03-19,43.98
EU,EU,2016-03-20,24.142083333333332
Slovakia,SVK,2016-03-20,18.97
Switzerland,CHE,2016-03-20,20.5
Sweden,SWE,2016-03-20,20.39
Spain,ESP,2016-03-20,34.88
Slovenia,SVN,2016-03-20,17.92
Romania,ROU,2016-03-20,19.09
Portugal,PRT,2016-03-20,34.88
Poland,POL,2016-03-20,28.01
Italy,ITA,2016-03-20,31.59
Hungary,HUN,2016-03-20,16.55
Greece,GRC,2016-03-20,43.42
Germany,DEU,2016-03-20,18.01
France,FRA,2016-03-20,21.11
Finland,FIN,2016-03-20,20.44
Denmark,DNK,2016-03-20,20.31
Czechia,CZE,2016-03-20,18.48
Estonia,EST,2016-03-20,29.97
Austria,AUT,2016-03-20,18.01
Latvia,LVA,2016-03-20,29.97
Lithuania,LTU,2016-03-20,29.97
Luxembourg,LUX,2016-03-20,18.01
Netherlands,NLD,2016-03-20,25.62
Norway,NOR,2016-03-20,20.39
Belgium,BEL,2016-03-20,22.92
EU,EU,2016-03-21,31.12375
Slovakia,SVK,2016-03-21,25.34
Switzerland,CHE,2016-03-21,33.0
Sweden,SWE,2016-03-21,21.46
Spain,ESP,2016-03-21,35.77
Slovenia,SVN,2016-03-21,33.23
Romania,ROU,2016-03-21,30.43
Portugal,PRT,2016-03-21,35.66
Poland,POL,2016-03-21,37.18
Austria,AUT,2016-03-21,25.28
Belgium,BEL,2016-03-21,31.63
Czechia,CZE,2016-03-21,25.34
Denmark,DNK,2016-03-21,21.46
Estonia,EST,2016-03-21,36.41
France,FRA,2016-03-21,32.44
Germany,DEU,2016-03-21,25.28
Finland,FIN,2016-03-21,35.84
Hungary,HUN,2016-03-21,30.45
